Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
41,17,11,567,1,1.0,1,0,0,0,0,0,0
45,19,141,151,1,2.4,1,0,0,0,0,1,0
52,26,84,183,3,3.0,2,0,0,0,0,1,0
58,33,18,212,3,0.1,2,1,0,0,0,1,0
31,5,20,601,2,0.3,1,0,0,0,0,0,0
26,1,55,175,4,1.7,2,1,0,0,0,1,0
31,7,31,251,4,0.4,2,1,0,0,0,0,0
42,17,114,133,2,0.4,1,0,0,0,0,0,0
56,31,52,115,3,2.0,2,0,0,1,1,1,1
52,28,18,120,1,0.3,1,1,0,0,0,1,0
59,35,55,129,1,1.8,3,0,0,1,0,0,0
32,8,29,172,1,0.2,3,1,0,0,0,1,1
46,22,30,240,3,0.5,1,0,0,0,0,0,0
52,28,38,148,2,0.8,1,0,0,0,0,0,1
30,5,122,297,2,3.1,1,0,0,0,0,0,0
32,8,150,181,1,5.0,1,0,0,0,0,0,0
35,11,41,601,1,2.4,2,0,0,0,0,0,0
49,24,38,565,1,1.4,3,0,0,0,0,0,0
54,30,61,464,1,1.8,3,0,0,0,0,1,0
56,32,103,408,3,4.0,3,0,1,0,0,0,0
48,22,80,208,2,2.4,2,0,0,0,0,1,0
28,2,22,336,1,0.1,2,0,0,0,0,1,0
44,17,128,485,2,3.25,2,0,1,0,0,0,1
30,4,142,612,3,4.2,1,1,1,0,0,0,0
44,20,124,419,1,4.7,1,0,0,0,0,1,1
30,4,44,352,1,1.9,3,1,0,0,0,0,0
47,23,150,228,2,5.0,2,0,1,0,1,1,1
64,39,75,601,4,0.1,2,0,0,0,1,1,1
48,21,78,571,3,2.0,2,0,0,0,0,1,1
63,38,31,318,1,1.1,3,1,0,0,0,1,0
25,0,99,341,1,1.9,1,1,0,0,0,0,0
61,36,41,142,2,1.5,1,0,0,0,0,0,0
46,21,39,241,4,0.0,2,0,0,0,0,1,0
57,31,51,524,1,1.4,1,0,0,0,0,1,1
40,15,52,220,3,0.8,3,1,0,0,0,1,0
49,19,150,581,3,5.0,3,1,1,0,1,0,1
30,5,141,149,1,0.8,1,0,0,0,0,1,0
41,17,93,218,4,0.8,1,1,0,0,0,0,0
42,15,14,268,3,1.0,2,0,0,1,0,0,0
63,39,150,466,2,2.1,1,0,0,0,0,1,1
43,17,44,0,1,0.2,1,0,0,1,1,1,0
59,34,33,277,3,0.2,1,0,0,1,0,0,0
46,20,103,229,4,4.8,3,0,1,0,0,1,0
33,3,71,452,4,1.8,3,1,0,0,0,0,0
55,29,55,601,1,0.2,1,1,0,0,0,1,0
36,12,113,565,4,0.2,1,0,1,0,0,0,0
47,20,79,601,3,2.0,2,1,0,1,0,0,0
59,33,80,151,2,0.7,2,0,0,0,0,1,0
38,12,150,380,2,0.0,1,1,0,0,0,0,0
42,17,9,101,2,0.0,3,0,0,0,0,0,0
30,3,61,359,4,2.0,2,0,0,0,0,1,0
63,38,111,421,2,3.9,1,1,0,1,1,1,1
60,35,80,577,3,0.5,1,0,0,0,0,1,0
62,37,32,449,3,0.2,1,0,0,1,0,0,1
49,23,83,612,1,0.3,1,0,0,0,0,1,1
59,33,91,428,4,1.9,2,1,0,0,0,0,0
36,10,29,272,4,1.0,1,0,0,0,0,1,1
46,19,19,565,3,0.6666666666666666,2,0,0,0,0,1,0
35,8,52,483,2,1.0,2,0,0,0,0,0,1
50,24,150,169,1,5.0,1,0,0,0,0,1,1
51,25,32,104,2,0.4,3,0,0,0,0,1,0
41,16,91,601,3,0.5,3,0,0,0,0,0,0
45,20,150,535,3,5.0,2,1,1,0,0,0,0
41,17,121,301,1,0.3,1,0,0,0,0,1,0
57,32,25,119,2,0.2,3,0,0,0,0,1,1
51,25,102,281,1,0.3,1,0,0,0,0,1,0
52,28,44,589,4,0.9,2,1,0,0,0,1,0
43,16,150,268,3,5.0,2,0,1,0,1,1,1
63,38,134,118,3,4.0,2,0,1,0,0,0,1
28,4,43,237,1,1.8,2,0,0,0,0,1,1
43,18,94,301,4,1.1,2,0,0,0,0,1,0
41,15,29,194,2,0.8,3,1,0,0,0,0,0
34,8,38,192,4,0.2,1,0,0,0,0,0,0
28,3,120,181,1,0.8,1,1,0,0,0,0,0
58,32,85,481,2,2.0,1,1,0,1,1,1,1
39,15,89,612,2,1.9,1,0,0,0,0,0,0
49,23,25,129,1,1.4,3,0,0,0,0,1,0
33,8,20,220,3,1.3,1,1,0,0,0,0,1
37,12,125,232,2,3.9,1,0,0,0,0,1,1
33,7,18,464,1,0.6,3,0,0,0,0,0,0
28,3,150,337,2,5.0,1,1,0,0,0,1,0
54,29,34,464,4,0.1,3,0,0,0,0,1,1
63,38,150,272,4,4.9,2,1,1,0,0,0,0
57,31,55,297,3,2.5,1,1,0,0,1,1,1
56,30,32,181,2,0.4,3,0,0,0,0,1,0
54,29,65,297,4,1.8,3,0,0,0,0,0,1
29,5,83,475,3,1.5,1,0,0,0,0,1,1
41,16,30,421,2,1.4,2,0,0,0,0,0,1
58,32,150,0,1,2.9,1,0,0,0,0,0,1
61,37,13,400,2,0.3,3,0,0,0,0,1,0
30,4,35,209,4,0.8,1,0,0,0,0,1,1
62,37,95,541,3,0.5,1,0,0,0,0,0,0
52,28,83,0,1,0.0,1,0,0,0,0,1,0
29,3,39,550,4,0.2,1,1,0,0,0,1,1
46,20,54,541,1,0.7,3,1,0,0,0,1,1
52,27,81,357,1,1.3,3,1,0,0,0,0,1
40,16,53,90,4,2.0,3,0,0,0,0,0,0
49,23,119,398,1,5.0,1,1,0,0,0,0,0
34,9,150,0,4,5.0,3,0,1,0,0,0,1
35,11,21,421,2,1.0,2,0,0,0,0,0,0
26,2,40,275,1,1.0,3,0,0,0,0,1,0
65,40,69,136,4,0.1,2,0,0,0,0,1,0
52,27,45,143,1,1.3,2,0,0,0,0,0,0
32,7,55,120,4,2.0,2,0,0,0,0,1,0
31,7,38,553,1,0.2,3,0,0,0,0,1,0
36,9,44,151,4,1.0,2,1,0,1,0,1,0
50,24,45,203,3,0.6,2,1,0,0,0,1,0
36,12,84,328,1,0.8,2,0,0,0,0,1,1
51,27,150,565,2,5.0,2,1,1,0,0,1,0
39,9,29,212,3,2.0,3,1,0,1,0,0,0
53,29,95,366,1,2.7,2,0,0,0,0,1,0
50,25,79,405,1,2.9,1,1,0,0,0,0,1
31,4,41,146,1,2.0,2,0,0,1,0,1,0
53,23,19,100,4,0.4,3,1,0,0,0,1,0
48,23,75,408,4,3.6,3,0,0,0,0,1,1
57,31,64,400,3,2.5,1,1,0,0,0,0,1
47,21,150,553,4,3.2,3,0,1,0,0,0,0
55,29,54,589,2,2.3,3,1,0,0,0,0,0
37,11,14,213,3,0.1,2,1,0,0,0,1,0
59,35,94,466,1,3.8,1,1,0,0,0,0,0
53,29,10,329,2,0.4,1,0,0,0,0,0,0
31,6,145,208,1,0.8,1,1,0,0,0,1,0
35,5,150,83,1,5.0,3,0,1,0,0,0,0
25,-1,81,174,2,1.6,3,0,0,0,0,1,1
37,13,150,249,2,5.0,1,0,0,0,0,1,1
40,14,58,461,4,0.2,3,0,0,0,0,1,0
31,5,49,372,4,1.8,3,0,0,0,0,1,1
62,38,132,355,1,2.9,1,0,0,0,0,0,0
41,17,85,328,4,0.2,3,1,0,0,0,0,0
56,32,85,275,3,2.6666666666666665,1,0,0,1,0,1,0
47,23,150,197,1,5.0,3,0,1,0,0,0,0
28,4,104,160,3,2.5,1,0,0,0,0,0,0
60,34,40,203,1,1.6,1,0,0,0,0,1,0
27,2,103,477,1,1.9,1,1,0,0,0,1,0
57,33,25,268,2,1.0,1,0,0,0,0,1,0
62,36,69,321,2,1.7,3,0,0,0,0,1,0
57,31,30,0,3,1.4,1,0,0,0,0,0,0
44,17,70,251,3,2.6666666666666665,2,0,0,0,0,0,0
31,7,15,229,3,0.9,3,0,0,0,0,1,0
31,5,125,582,2,1.3,1,0,0,0,0,1,1
39,13,50,126,3,0.5,3,0,0,0,0,0,0
41,17,44,496,1,0.3,3,0,0,0,0,1,0
41,17,38,325,4,2.2,2,1,0,0,0,0,1
55,29,64,172,3,0.8,1,1,0,0,0,0,1
28,2,9,400,1,0.1,2,0,0,0,0,1,0
35,9,44,159,3,0.9,1,1,0,0,0,0,0
44,20,93,293,4,0.8,1,1,0,0,0,1,0
44,19,83,337,4,0.4,1,1,0,0,0,0,0
40,14,150,601,2,0.0,1,0,0,0,0,0,0
65,40,40,333,1,1.1,3,0,0,0,0,0,0
35,10,58,232,4,0.7,3,1,0,0,0,0,0
55,31,74,422,3,2.6666666666666665,1,0,0,0,0,0,1
55,31,15,149,1,0.2,1,0,0,0,0,0,0
59,35,11,162,2,1.0,1,0,0,0,0,0,1
39,15,41,262,1,2.0,2,1,0,0,0,1,0
50,24,68,120,1,1.5,2,1,0,0,0,1,1
45,15,28,321,1,0.75,3,0,0,1,0,0,0
50,26,115,155,1,1.2,3,0,1,0,0,0,1
65,40,83,475,4,0.1,2,1,0,0,0,1,0
36,11,40,166,2,1.1,2,1,0,1,0,0,0
57,32,113,183,1,0.1,3,0,0,0,0,1,0
53,27,89,157,1,0.8,3,0,0,1,0,1,0
28,4,38,121,4,1.6,1,0,0,0,0,0,0
55,31,62,524,4,1.5,1,0,0,0,0,1,0
56,31,65,464,3,1.7,1,1,0,0,0,0,0
33,6,150,601,3,5.0,2,0,1,1,1,1,0
57,32,40,601,3,1.7,1,0,0,0,0,1,1
27,3,30,449,1,1.0,3,1,0,0,0,0,0
27,3,20,184,4,1.0,1,0,0,0,0,0,0
54,30,58,184,2,3.2,3,0,0,0,0,0,0
48,22,150,321,1,5.0,1,1,0,0,0,0,0
62,38,54,582,1,0.8,1,0,0,1,0,0,1
41,16,19,249,2,0.3,2,1,0,0,0,0,0
62,38,30,366,3,0.1,3,1,0,0,0,1,0
40,14,123,184,1,5.0,1,0,0,0,0,1,0
32,8,45,156,1,2.4,2,0,0,0,0,0,0
62,38,150,565,1,2.9,1,0,0,0,0,1,0
35,11,93,240,2,2.7,1,0,0,0,0,1,1
25,0,71,233,4,0.2,1,1,0,1,0,0,0
50,25,83,601,4,3.1,1,0,1,0,0,0,1
61,35,99,255,1,4.8,3,1,1,0,0,0,1
43,17,55,328,3,2.2,2,0,0,0,0,0,0
52,28,38,428,4,0.9,2,1,0,0,0,1,1
39,13,74,155,3,0.9,2,1,0,0,0,1,0
33,3,69,0,4,1.8,3,0,0,0,0,1,0
27,3,104,184,2,2.5,1,1,0,1,0,1,0
27,0,38,308,4,1.0,3,1,0,0,0,1,0
32,8,25,81,3,0.9,3,0,0,0,0,1,1
65,40,150,380,1,1.3,1,0,0,0,0,1,0
55,29,64,144,4,2.6,3,0,0,0,0,1,0
52,27,30,565,2,0.7,2,0,0,0,0,1,1
39,13,52,321,3,0.5,3,0,0,1,0,0,1
35,11,42,449,1,1.5,3,0,0,0,0,1,0
39,15,79,342,2,1.8,2,1,0,0,0,0,0
34,10,34,164,1,1.7,1,1,0,0,0,0,0
30,5,123,617,2,3.1,1,0,0,0,0,1,0
37,12,150,565,2,3.3,1,0,0,0,0,0,0
41,14,51,582,3,2.3333333333333335,2,0,0,0,0,1,0
31,7,108,406,1,4.0,1,0,0,0,0,1,0
37,13,150,524,2,2.3,2,0,1,0,1,1,1
49,23,68,400,1,1.5,2,0,0,0,0,0,0
58,33,42,229,2,1.6,3,0,0,0,0,1,0
45,15,32,508,1,0.75,3,1,0,0,0,1,0
40,14,22,319,2,1.4,3,0,0,0,0,0,0
34,8,29,397,2,2.0,3,0,0,0,0,1,1
62,36,150,329,2,3.4,3,0,1,0,0,0,0
54,30,69,153,1,1.6,3,0,0,0,0,1,1
26,2,92,142,2,0.2,1,0,0,0,0,1,0
54,30,40,400,2,1.0,3,0,0,0,0,0,0
29,4,9,318,4,0.5,3,1,0,0,0,1,1
48,23,128,358,1,0.6,1,0,0,0,0,1,1
27,3,110,294,2,0.2,1,1,0,1,0,0,1
42,18,150,89,2,5.0,1,0,0,0,0,1,0
25,1,13,421,4,1.0,1,1,0,0,0,0,1
45,19,25,344,2,0.1,3,1,0,0,0,1,0
34,9,123,0,1,1.6,2,0,1,0,0,1,0
51,27,33,318,4,0.2,1,1,0,0,0,1,0
51,24,150,354,4,4.75,2,0,1,0,0,1,0
60,35,34,301,1,0.3,3,0,0,0,0,1,0
59,35,58,446,1,0.0,2,0,0,0,0,1,0
49,24,51,232,1,1.3,2,1,0,0,0,0,1
50,25,29,329,2,1.3,1,0,0,0,0,0,0
41,16,111,153,2,0.4,1,0,0,0,0,0,0
49,24,43,184,4,1.9,3,0,0,0,0,1,0
50,25,130,582,1,0.6,1,1,0,0,0,0,0
63,37,20,295,2,0.4,1,1,0,0,0,0,0
63,37,101,422,2,2.8,1,0,0,0,0,0,0
33,7,48,305,4,2.2,2,1,0,0,0,0,0
38,12,150,461,1,2.8,3,1,1,0,0,1,0
64,40,92,185,2,0.0,3,1,0,1,0,1,0
36,10,33,181,3,0.9,1,0,0,0,0,0,0
58,33,51,143,2,1.9,2,0,0,0,0,0,0
39,14,31,301,2,1.4,2,1,0,0,0,1,1
46,22,83,226,1,2.7,1,0,0,0,0,1,0
61,37,45,234,1,0.8,1,0,0,0,0,0,0
53,27,89,341,1,0.8,3,1,0,0,0,1,1
28,3,150,394,3,4.0,2,0,1,0,0,1,0
64,40,89,323,1,3.8,1,0,0,0,0,0,0
48,24,150,446,4,3.3,2,1,1,0,1,1,0
38,13,9,0,2,0.3,2,0,0,0,0,0,0
52,22,58,223,4,2.0,3,1,0,0,0,1,0
65,40,80,203,1,0.8,3,0,0,0,0,1,0
59,33,73,587,2,1.7,3,0,0,0,0,1,1
45,20,41,155,1,0.3,1,0,0,0,0,1,0
53,28,74,341,3,2.0,2,0,0,1,0,0,0
38,12,29,276,2,1.4,3,0,0,0,0,1,0
54,24,25,115,4,0.4,3,1,0,0,0,0,0
25,1,98,142,1,5.0,1,0,0,0,0,1,0
61,35,59,364,4,1.7,2,0,0,0,0,1,1
48,23,43,228,4,1.9,3,0,0,0,0,1,0
46,22,72,341,4,1.4,2,1,0,0,0,1,1
36,11,150,295,1,3.0,3,0,1,0,1,1,1
46,20,134,153,1,5.0,1,1,0,1,0,1,0
59,33,140,262,2,0.5,1,1,0,0,0,1,0
59,35,39,342,1,1.8,3,0,0,0,0,1,0
36,12,35,103,4,0.4,2,0,0,0,0,1,0
63,37,141,337,2,5.0,1,0,0,0,0,1,1
51,24,23,483,1,0.5,2,0,0,0,0,1,0
30,5,134,174,1,0.0,1,0,0,0,0,1,1
48,22,35,188,1,1.4,3,0,0,0,0,1,0
55,29,42,179,4,2.5,1,0,0,1,0,0,0
41,17,81,167,4,0.2,3,1,0,1,0,0,0
26,0,14,160,4,0.4,1,1,0,0,0,1,0
41,17,45,172,1,1.8,1,1,0,1,0,1,0
54,28,79,150,3,1.7,2,1,0,0,0,1,1
57,31,53,120,1,0.8,2,1,0,0,0,0,0
54,28,33,408,2,0.7,2,0,0,0,0,0,1
35,11,150,464,3,3.1,2,1,1,0,0,0,0
60,34,60,483,1,2.5,3,1,0,0,0,0,0
63,37,8,97,1,0.8,2,1,0,0,0,1,0
41,14,38,421,3,1.0,2,1,0,0,0,1,0
46,22,150,241,1,5.0,1,0,0,0,0,1,0
31,5,54,304,4,2.2,2,0,0,0,0,0,0
58,32,41,422,3,1.4,1,0,0,0,0,1,0
59,35,25,360,2,0.3,1,1,0,0,0,1,0
46,22,53,397,2,1.7,1,1,0,0,0,0,0
33,9,79,0,1,0.1,1,0,0,0,0,1,0
56,31,13,565,4,0.9,2,1,0,0,1,1,1
47,23,130,635,2,1.4,1,0,0,0,0,0,0
59,33,93,582,2,0.7,2,0,0,0,0,0,0
24,0,82,164,3,0.8,1,0,0,0,0,1,0
39,14,15,452,2,0.3,2,1,0,0,0,0,0
30,3,150,565,4,5.0,2,0,1,0,0,1,0
55,29,131,0,2,0.7,2,0,1,0,0,0,1
47,21,28,167,3,1.5,1,0,0,0,0,1,0
35,11,9,496,4,0.7,2,0,0,0,0,1,0
47,23,88,565,4,1.4,2,0,0,0,0,0,0
38,13,143,303,1,4.1,1,0,0,0,0,0,0
38,13,150,174,2,1.3,3,0,1,0,0,0,0
27,3,105,366,1,3.0,2,0,1,1,0,0,0
42,18,62,565,3,2.1,3,0,0,0,0,1,0
26,2,51,138,4,2.6,1,0,0,0,0,1,0
60,34,101,485,3,4.4,1,0,0,0,0,1,1
27,3,90,0,3,0.8,1,0,0,0,0,1,0
27,1,83,309,4,2.1,3,0,0,0,0,1,1
40,15,21,433,2,0.0,3,0,0,0,0,1,0
40,16,115,565,1,3.4,1,0,0,0,0,1,0
29,3,150,464,4,4.4,1,0,1,0,0,0,0
30,6,32,567,2,1.0,2,0,0,0,0,0,0
30,4,150,541,2,4.5,1,0,0,0,0,1,0
47,23,34,341,4,0.6,1,0,0,0,1,1,1
33,7,30,251,2,2.0,3,1,0,0,0,0,0
57,32,31,321,3,1.3,2,0,0,0,0,1,1
38,14,90,437,2,2.7,1,0,0,0,0,1,1
54,28,79,281,4,2.6,3,0,0,0,0,0,0
47,23,22,0,4,0.6,1,0,0,0,0,1,1
48,22,114,184,1,2.4,3,0,1,0,0,1,0
62,36,42,325,1,0.5,3,1,0,0,0,1,0
30,6,29,337,1,0.2,3,1,0,0,0,1,0
35,11,72,151,3,2.6,2,0,0,0,0,1,0
59,35,68,477,1,1.8,3,1,0,0,0,0,0
38,13,78,357,4,0.7,3,0,0,0,0,1,0
47,23,90,590,1,2.7,1,1,0,0,0,0,0
57,33,150,589,2,2.1,2,0,1,0,0,0,0
42,17,14,183,2,0.1,2,0,0,0,0,1,0
39,15,129,174,2,1.9,1,0,0,0,0,0,0
53,23,39,207,3,1.0,3,1,0,0,0,1,0
27,3,82,565,2,0.2,1,0,0,0,0,0,1
59,35,31,171,3,0.4,2,0,0,0,0,1,1
48,24,9,175,4,0.5,2,0,0,0,0,0,1
62,37,15,199,3,0.1,3,1,0,0,0,0,0
66,41,70,118,3,2.2,1,0,0,0,0,0,0
38,13,84,0,4,0.7,3,0,0,0,0,0,0
42,17,150,120,1,5.0,1,0,0,0,0,0,1
47,21,89,601,2,0.8,3,0,0,0,0,1,1
27,2,150,249,3,4.7,1,0,1,0,0,1,0
32,7,150,153,2,5.0,1,0,0,0,1,1,1
37,13,82,415,2,2.2,1,0,0,0,0,0,0
56,31,60,153,3,1.7,1,0,0,0,0,1,0
39,13,58,270,2,2.4,2,0,0,0,0,1,0
36,12,29,199,1,1.3333333333333333,1,1,0,0,0,1,0
32,6,32,120,2,0.3,1,0,0,0,0,0,0
62,37,115,461,4,3.4,2,0,0,0,0,1,1
48,22,83,89,2,2.4,2,0,0,0,0,1,0
58,32,54,263,3,0.3,2,0,0,0,0,1,1
27,2,112,394,4,1.8,3,0,0,1,0,1,0
52,26,150,249,2,1.4,2,0,1,0,0,1,0
54,30,112,251,2,5.0,1,0,0,0,0,1,0
31,5,129,421,3,5.0,3,1,1,1,1,0,1
60,34,23,237,1,0.8,2,1,0,0,0,1,0
34,9,150,422,2,3.0,1,1,0,0,0,1,0
46,22,84,0,4,2.0,3,0,0,0,0,1,0
41,15,39,229,3,0.5,3,0,0,0,0,0,0
62,37,129,508,1,1.3,1,0,0,0,0,1,0
31,7,113,342,2,2.0,2,1,0,0,0,0,0
41,11,35,147,1,0.75,3,1,0,0,0,1,0
55,30,85,144,1,0.1,3,0,0,0,0,0,0
45,19,73,312,4,2.9,1,0,0,0,0,0,0
51,25,70,329,1,0.8,3,0,0,1,0,1,0
27,2,130,325,3,4.4,1,1,1,0,0,1,0
30,4,39,185,1,1.5,1,0,0,0,0,1,0
31,5,72,394,4,1.8,2,1,0,0,0,1,1
61,37,68,461,4,2.3,3,0,0,0,0,0,0
40,16,35,185,1,1.4,3,0,0,0,0,1,1
45,21,61,103,3,0.7,1,0,0,1,1,1,1
45,21,69,397,4,1.9,1,0,0,0,0,0,0
37,13,59,151,1,3.6,2,0,0,0,0,0,0
34,8,99,217,2,4.5,3,1,0,0,0,0,0
43,16,150,581,1,5.0,2,0,1,0,0,0,1
42,18,130,0,2,5.0,1,0,0,0,0,0,1
56,31,72,329,3,2.0,2,0,0,0,0,0,0
33,9,44,149,1,1.2,1,0,0,0,0,0,0
36,10,91,342,1,1.5,3,1,0,0,0,1,0
62,37,92,577,3,0.5,1,1,0,0,0,1,0
58,34,55,168,1,0.8,1,1,0,0,0,1,1
65,40,20,577,3,0.5,1,1,0,0,0,1,1
65,40,89,328,1,4.1,1,1,1,0,1,1,0
52,26,59,442,2,1.5,2,1,0,0,0,0,1
64,39,8,112,3,0.1,3,1,0,0,0,0,1
51,25,85,111,4,4.9,1,0,0,0,0,1,1
59,35,94,234,1,4.3,1,1,0,1,1,1,0
52,28,22,341,2,0.4,1,0,0,0,0,1,1
55,31,74,0,2,3.2,3,0,0,0,0,1,1
46,19,59,255,3,2.6666666666666665,2,0,0,0,0,0,0
61,36,12,257,4,0.6,2,0,0,0,0,1,1
35,9,8,0,1,0.4,2,0,0,0,0,1,0
56,31,74,251,3,1.6,3,0,0,0,0,1,1
31,5,150,268,4,3.4,2,0,1,0,1,1,1
44,19,34,0,4,0.0,2,0,0,0,0,0,0
53,27,63,241,2,0.8,3,0,0,1,0,1,0
36,12,123,226,2,5.0,2,0,1,0,1,1,1
27,1,85,135,2,1.6,3,0,0,0,0,0,0
36,12,109,485,3,0.5,3,0,1,1,1,1,0
40,15,31,601,1,0.6,3,0,0,0,0,1,0
39,13,61,329,2,2.4,2,1,0,0,0,1,0
59,35,88,126,2,1.6,1,0,0,0,0,0,1
43,18,22,278,2,0.3,2,0,0,0,0,0,0
30,4,63,155,4,2.2,2,0,0,1,0,1,0
26,1,80,483,4,0.2,1,0,0,0,0,1,1
48,22,78,313,3,2.1,1,0,0,0,0,1,1
50,24,45,280,4,0.1,1,1,0,0,0,1,0
33,7,51,88,4,2.1,3,0,0,0,0,0,1
32,6,111,400,2,1.5,3,0,0,0,0,0,0
34,10,45,524,3,2.8,1,1,0,0,0,1,1
33,9,150,366,2,4.8,2,0,1,0,0,0,0
32,5,41,151,2,1.0,2,1,0,1,0,1,0
55,30,69,224,4,1.3,3,0,0,1,1,1,1
58,33,23,183,3,0.2,1,0,0,0,0,0,0
47,23,150,318,2,5.0,1,0,0,0,0,0,0
30,5,61,617,1,0.8,2,1,0,1,1,1,0
42,18,110,601,2,5.0,1,1,0,0,0,1,0
40,16,50,352,2,0.6,3,0,0,0,0,0,0
33,9,49,485,1,2.4,2,0,0,0,0,1,0
46,20,150,428,4,5.0,2,1,1,0,0,0,1
63,39,52,200,2,1.1,1,0,0,0,0,1,1
62,37,53,342,2,2.8,1,0,0,0,0,1,0
43,17,125,601,4,3.5,2,0,1,0,0,0,0
31,5,72,342,3,1.6,1,0,0,0,0,1,0
28,2,51,601,4,1.8,3,0,0,0,0,0,1
64,39,23,183,3,0.5,1,0,0,1,0,0,0
27,1,41,200,1,1.9,3,0,0,0,0,0,1
33,9,41,421,3,2.0,1,1,0,0,0,1,0
39,12,138,112,1,4.666666666666667,2,0,1,0,0,1,0
44,20,138,508,2,3.3,1,0,0,0,0,0,1
53,28,14,280,4,0.8,1,0,0,0,0,1,1
42,18,145,505,2,5.0,1,1,0,0,0,0,0
44,17,25,509,3,1.0,2,0,0,0,0,0,1
34,10,43,400,1,1.7,1,1,0,0,0,0,1
47,22,93,449,1,0.2,2,1,0,0,0,1,0
53,29,90,231,2,0.3,1,1,0,1,0,0,1
62,36,41,461,2,1.0,3,1,0,1,0,1,0
61,36,150,229,2,5.0,3,1,1,0,1,1,1
42,17,63,421,2,2.2,3,0,0,0,0,1,0
48,21,23,601,3,0.6666666666666666,2,1,0,0,0,0,0
38,13,140,355,4,0.5,1,0,1,0,0,0,0
41,15,75,134,1,1.5,3,0,0,0,0,1,0
57,32,13,313,4,0.9,2,1,0,1,0,1,0
31,7,10,475,1,0.5,3,1,0,0,0,1,0
39,15,100,601,1,0.8,2,0,0,0,0,1,0
48,22,85,203,3,1.1,1,1,0,0,0,1,0
55,31,73,219,3,2.6666666666666665,1,1,0,0,0,1,0
29,4,130,175,2,5.0,1,0,0,0,0,0,1
47,22,65,567,3,2.7,2,0,0,0,0,1,0
61,36,59,161,4,1.7,1,1,0,0,0,0,0
60,34,31,224,2,1.0,3,0,0,0,0,0,0
34,10,134,309,1,4.0,1,0,0,0,0,0,0
45,21,11,508,4,0.2,1,1,0,0,0,1,1
60,35,32,166,1,0.3,3,1,0,0,0,1,0
25,0,53,329,2,1.6,3,0,0,0,0,1,1
41,17,28,483,1,0.7,1,0,0,0,0,0,1
63,37,44,303,2,1.0,3,0,0,0,0,1,0
63,39,40,228,1,0.8,1,1,0,0,0,0,1
43,19,40,162,3,0.6,2,0,0,0,0,1,0
58,32,150,400,2,0.5,1,1,0,0,0,0,0
50,25,82,178,1,1.3,3,0,0,0,0,1,0
38,12,89,199,4,1.4,2,0,0,0,0,0,0
54,30,78,241,4,1.6,2,0,0,0,0,1,1
61,36,55,275,3,0.9,3,1,0,0,0,0,0
29,5,34,0,4,0.4,2,0,0,0,0,1,0
39,12,108,301,4,3.6666666666666665,2,1,1,0,0,0,1
33,7,58,483,4,2.2,2,0,0,0,0,1,1
23,-1,73,196,4,2.6,1,0,0,0,0,1,0
56,31,54,229,4,2.1,1,0,0,0,0,1,0
54,30,45,325,4,0.9,2,0,0,0,0,0,1
37,11,123,601,1,2.3,2,0,1,1,1,1,0
38,12,93,483,1,5.0,1,1,0,0,0,1,0
34,9,102,236,4,2.2,2,0,0,0,0,1,0
53,29,39,139,3,1.5,1,0,0,0,0,1,0
65,40,114,577,4,3.4,2,0,0,0,0,0,1
62,37,29,398,1,0.3,3,0,0,0,0,0,1
51,25,30,144,3,0.6,2,1,0,0,0,0,1
31,5,22,262,1,0.6,3,0,0,0,0,0,0
64,38,38,565,2,0.3,1,1,0,0,0,1,1
39,15,41,248,2,1.7,1,0,0,0,0,0,0
28,3,150,422,4,1.7,3,1,1,0,1,1,1
60,35,38,212,3,0.5,2,0,0,0,0,1,1
47,23,25,496,1,0.9,3,0,0,0,0,1,0
25,1,70,258,4,2.6,1,1,0,0,0,1,0
44,19,150,422,2,5.0,1,0,0,0,0,1,1
51,26,42,138,2,0.6,3,0,0,0,0,1,1
31,7,64,601,1,1.2,1,0,0,0,0,1,0
32,7,28,433,4,1.1,3,0,0,0,0,0,0
51,25,119,208,1,4.9,1,1,0,0,0,1,1
25,1,28,380,1,1.0,3,0,0,0,0,1,0
43,19,60,333,3,2.1,3,0,0,0,0,1,0
54,29,23,547,1,1.5,2,0,0,0,0,0,0
34,8,150,601,4,5.0,3,0,1,0,0,1,0
54,30,39,354,2,0.8,1,0,0,0,0,0,1
42,17,19,236,2,0.0,3,1,0,0,0,1,1
46,20,72,449,2,0.8,3,0,0,0,0,1,1
62,37,41,226,3,0.9,3,0,0,0,0,1,1
31,5,32,207,2,0.3,2,1,0,0,0,1,0
30,5,69,148,1,0.8,2,0,0,0,0,1,0
52,28,23,119,3,0.4,1,0,0,0,0,1,0
35,9,44,153,4,0.2,1,0,0,0,0,1,0
60,36,32,275,3,0.4,2,1,0,0,0,1,0
58,34,25,209,2,0.3,1,1,0,0,0,1,0
24,-2,80,203,2,1.6,3,0,0,0,0,1,0
40,16,83,230,1,0.8,2,1,0,1,0,1,0
49,23,133,366,1,5.0,1,0,0,0,0,1,1
43,18,89,397,1,0.1,2,1,0,0,0,0,1
33,7,81,187,2,4.5,3,1,0,0,1,1,1
36,11,44,123,2,1.1,2,1,0,0,0,1,0
62,36,119,601,2,2.0,1,0,0,0,0,0,0
57,32,39,325,4,0.9,1,1,0,0,0,0,0
